latitude,longitude,dpc_type,onsite
33.8617088,-78.6490977,Pure DPC,No
34.0669074,-118.3906345,Unknown/Other,No
40.07620989999999,-75.35210359999999,Pure DPC,No
35.1769627,-106.5668736,Pure DPC,No
36.426738,-86.69417349999999,Hybrid,No
41.5610608,-93.7696962,Hybrid,No
35.9046073,-78.5854394,Pure DPC,No
36.3444249,-82.23780880000001,Pure DPC,No
39.6333607,-106.0727399,Pure DPC,Yes
40.3886903,-80.0723029,Pure DPC,No
28.0812818,-82.42433919999999,Pure DPC,No
47.07236229999999,-122.7674252,Pure DPC,No
34.1907307,-118.6039788,Pure DPC,Yes
38.1244595,-121.289369,Hybrid,No
39.8822134,-75.5345168,Pure DPC,No
41.9137302,-87.669444,Pure DPC,No
44.9410768,-93.50282519999999,Hybrid,No
34.9958818,-85.2175041,Pure DPC,No
32.5382516,-82.90500000000002,Pure DPC,No
26.0305293,-80.295063,Pure DPC,No
42.9330169,-85.3434126,Pure DPC,No
26.542531,-81.87411039999999,Pure DPC,No
35.4577869,-80.8680895,Pure DPC,No
35.9517107,-86.82494469999999,Pure DPC,No
38.258545,-122.048459,Pure DPC,No
28.51781,-81.481854,Pure DPC,No
28.0689901,-82.4750911,Pure DPC,No
38.248733,-85.5269871,Pure DPC,No
44.7974031,-68.7703575,Pure DPC,No
39.756637,-105.1431,Pure DPC,No
47.004914,-120.5846042,Pure DPC,No
38.9139093,-77.2330726,Pure DPC,Yes
37.2821967,-77.4132225,Hybrid,No
42.3516467,-71.0727513,Hybrid,No
42.2950642,-71.1979049,Hybrid,No
44.59129420000001,-123.2729163,Pure DPC,No
44.90905129999999,-107.1615575,Pure DPC,No
29.5072167,-82.2797046,Pure DPC,No
45.4279926,-122.7492064,Pure DPC,No
38.67493959999999,-90.4533903,Pure DPC,Yes
38.8738786,-99.3295193,Pure DPC,No
44.08767779999999,-123.103867,Pure DPC,No
47.0357686,-122.9357433,Pure DPC,No
45.5593354,-122.642598,Pure DPC,No
42.5078555,-83.3600068,Pure DPC,No
35.5572521,-120.7007596,Pure DPC,No
26.0839254,-80.3739988,Pure DPC,No
47.3118698,-122.0370584,Pure DPC,No
35.1314468,-106.5966283,Hybrid,No
30.4566444,-84.2770448,Pure DPC,No
42.3098385,-83.4235381,Pure DPC,No
32.4252085,-90.1532534,Hybrid,No
46.8315697,-96.90740699999999,Pure DPC,No
42.9713807,-85.67335039999999,Pure DPC,No
45.5739126,-96.1743118,Pure DPC,No
41.6429623,-93.5073736,Hybrid,No
43.8155107,-91.251235,Hybrid,No
34.2858266,-77.8065501,Pure DPC,No
42.5734763,-70.76988600000001,Pure DPC,No
34.5602892,-112.4824862,Pure DPC,No
39.9876861,-105.1402625,Pure DPC,No
40.1355869,-75.1821207,Pure DPC,No
46.869262,-113.9914868,Unknown/Other,No
31.3229477,-89.2905352,Pure DPC,No
31.2999695,-89.3752531,Pure DPC,No
41.6053151,-83.6534054,Pure DPC,No
38.9343263,-92.7440685,Pure DPC,No
39.7919985,-93.5521818,Pure DPC,No
38.939574,-104.7168676,Pure DPC,No
37.9782831,-87.44192439999999,Pure DPC,No
27.8489649,-80.4898166,Pure DPC,Yes
35.0916659,-92.4985571,Hybrid,No
35.9163418,-82.070154,Pure DPC,No
39.2614795,-84.34116879999999,Pure DPC,No
30.6220645,-81.54707330000001,Pure DPC,No
32.542124,-97.1070032,Hybrid,No
33.658172,-117.8657786,Pure DPC,No
27.2540005,-82.5158143,Pure DPC,No
34.4852286,-84.92221649999999,Pure DPC,No
41.7009563,-91.6111188,Hybrid,No
42.0324506,-91.69826069999999,Hybrid,No
42.4833091,-92.4574284,Hybrid,No
41.2578836,-96.07775330000001,Pure DPC,No
43.4952464,-96.7887461,Unknown/Other,No
34.0950683,-117.7161319,Pure DPC,No
39.4003697,-107.2104118,Pure DPC,Yes
33.2832343,-111.6483266,Pure DPC,No
32.9149115,-96.87219979999999,Hybrid,No
33.0277753,-96.8863578,Hybrid,No
39.5300711,-104.8745265,Pure DPC,No
30.1771923,-85.66210099999999,Pure DPC,No
28.3543747,-80.6942857,Pure DPC,No
42.7830971,-86.0194016,Pure DPC,No
47.7530059,-116.7919845,Pure DPC,No
43.624829,-116.2200472,Pure DPC,Yes
45.5714237,-93.22505729999999,Pure DPC,Yes
41.7338951,-73.5805306,Pure DPC,No
39.7253095,-84.16240049999999,Unknown/Other,No
35.1371663,-97.6621701,Unknown/Other,No
35.3221279,-94.3414965,Pure DPC,No
29.6558015,-98.6255274,Pure DPC,No
33.5651097,-111.9163848,Pure DPC,No
48.2747591,-116.5527856,Pure DPC,No
33.7614903,-84.3878952,Pure DPC,No
30.4429616,-84.2793011,Pure DPC,No
41.8102992,-87.949314,Pure DPC,No
47.0188818,-122.9211404,Pure DPC,No
39.7453651,-104.9906385,Hybrid,No
41.6756977,-91.57945819999999,Pure DPC,No
39.9582889,-75.1565902,Pure DPC,No
38.9124287,-94.6638253,Pure DPC,No
32.2418111,-80.8584703,Pure DPC,No
38.4258623,-78.8520978,Pure DPC,No
35.9207099,-78.92961009999999,Pure DPC,No
39.69701209999999,-105.0809624,Pure DPC,No
40.3134615,-75.1308039,Pure DPC,No
46.5966051,-112.0373908,Pure DPC,No
39.7797579,-86.14851469999999,Pure DPC,No
43.6540884,-70.3191303,Pure DPC,No
33.5462527,-82.1480323,Pure DPC,No
39.7348825,-104.9454162,Hybrid,Yes
35.8792656,-78.6255894,Pure DPC,No
35.7970655,-78.649795,Pure DPC,No
35.8982236,-84.1254992,Pure DPC,No
40.3054375,-111.7011762,Pure DPC,No
38.4080753,-85.3774321,Pure DPC,No
40.6943914,-111.8491965,Pure DPC,No
30.6003921,-87.3408501,Pure DPC,No
36.0736836,-95.7776107,Pure DPC,No
42.3618945,-87.92850109999999,Pure DPC,No
26.0251735,-80.34659830000001,Pure DPC,No
25.6779154,-80.3194242,Unknown/Other,No
42.71798099999999,-73.79855540000001,Pure DPC,No
35.4935454,-97.29140029999999,Hybrid,No
34.16948180000001,-79.79838029999999,Pure DPC,No
28.9641084,-82.4190279,Pure DPC,No
35.3203844,-80.6594301,Pure DPC,No
39.9387575,-86.2886669,Pure DPC,No
46.9988168,-122.830656,Pure DPC,No
40.5406073,-105.0733685,Pure DPC,No
36.1595266,-115.1930732,Hybrid,No
41.3208583,-81.6462044,Pure DPC,No
45.59773759999999,-122.5055813,Pure DPC,No
36.067014,-115.2521753,Pure DPC,No
45.9138228,-89.24919829999999,Hybrid,No
37.7843884,-122.3018585,Pure DPC,No
28.2145507,-80.6744786,Pure DPC,No
32.459882,-86.43676710000001,Pure DPC,No
43.7355024,-70.2207875,Pure DPC,No
34.1404079,-118.1511504,Pure DPC,Yes
37.9733871,-122.5251743,Pure DPC,No
33.6378062,-111.9980544,Pure DPC,No
38.9657544,-77.10557539999999,Pure DPC,No
35.6259094,-87.0387564,Pure DPC,No
30.32077649999999,-81.6749107,Pure DPC,Yes
38.8426847,-104.8236715,Pure DPC,Yes
21.3215492,-157.8559229,Pure DPC,No
35.1765689,-106.5685076,Pure DPC,Yes
42.3145309,-122.8259736,Pure DPC,No
26.7121103,-80.1475985,Pure DPC,No
29.9902161,-95.5226316,Pure DPC,No
33.909806,-84.3505723,Pure DPC,No
43.120509,-77.5525861,Pure DPC,No
33.7141042,-112.2786641,Pure DPC,No
44.4481109,-93.169494,Pure DPC,No
39.8383753,-105.0840392,Pure DPC,No
40.6643439,-78.2518801,Hybrid,No
36.0641421,-79.4954518,Pure DPC,No
29.6895751,-82.44092069999999,Pure DPC,No
40.6785687,-73.45557749999999,Pure DPC,No
35.0852465,-80.63522710000001,Pure DPC,No
43.2827192,-78.7079068,Pure DPC,Yes
33.8657499,-84.46674329999999,Pure DPC,Yes
33.0212589,-117.0815617,Pure DPC,No
30.1642124,-81.5254204,Pure DPC,No
40.6918392,-73.33469889999999,Pure DPC,No
42.7820832,-71.2359359,Pure DPC,No
38.75398790000001,-77.4499416,Pure DPC,No
43.1861408,-70.8743791,Pure DPC,No
37.5552183,-77.4859676,Pure DPC,No
26.1278437,-80.24950849999999,Hybrid,No
35.0763688,-85.29638849999999,Pure DPC,No
33.6252822,-111.9943599,Pure DPC,No
42.3910023,-71.1550232,Hybrid,No
33.5833217,-111.9729292,Pure DPC,No
40.305136,-87.8000548,Pure DPC,No
40.8773612,-81.4423068,Hybrid,No
32.3215356,-111.0089067,Pure DPC,No
32.842369,-104.401693,Pure DPC,No
37.3704824,-108.5722993,Pure DPC,No
40.8773238,-111.89277,Pure DPC,No
43.6182041,-116.3280077,Pure DPC,No
36.4686876,-82.8535371,Pure DPC,No
42.0165112,-87.8385716,Hybrid,No
40.4354086,-105.0770232,Pure DPC,No
42.7554921,-84.48412309999999,Pure DPC,No
39.89064,-76.95586689999999,Pure DPC,No
43.713007,-70.23464299999999,Pure DPC,Yes
37.2848707,-77.41230860000002,Pure DPC,No
47.7539018,-116.7932024,Pure DPC,No
39.9223298,-86.15608639999999,Pure DPC,No
29.6623828,-82.3383752,Pure DPC,No
29.1962228,-82.0855486,Pure DPC,No
33.0547936,-96.7923979,Pure DPC,No
42.5197331,-83.7485952,Pure DPC,No
35.4416554,-80.5954347,Pure DPC,No
39.8768418,-75.0516689,Pure DPC,No
39.5943814,-104.8352036,Pure DPC,No
38.8314373,-104.8542357,Pure DPC,No
39.272974,-94.42620199999999,Pure DPC,No
34.1470587,-118.1386622,Hybrid,No
39.1505033,-75.52806489999999,Unknown/Other,No
43.1465696,-89.29453769999999,Pure DPC,No
45.3006112,-122.9749594,Pure DPC,No
42.5188776,-70.9960715,Pure DPC,No
39.075375,-78.177279,Pure DPC,No
30.6703055,-97.69575309999999,Hybrid,No
41.632484,-70.4660633,Pure DPC,No
35.2639039,-106.6581193,Pure DPC,No
26.3435292,-80.15619099999999,Pure DPC,No
35.3684263,-81.95725329999999,Pure DPC,Yes
39.7683237,-86.15539179999999,Pure DPC,No
28.027741,-81.92962290000001,Hybrid,No
47.66344429999999,-122.3756928,Pure DPC,No
39.0995702,-77.1958769,Pure DPC,No
33.7468417,-117.8386804,Pure DPC,No
37.8724188,-90.52817069999999,Pure DPC,No
28.194661,-82.3550932,Hybrid,No
36.7542327,-119.1710137,Pure DPC,No
27.9182717,-82.7748945,Pure DPC,No
28.8127224,-81.2681966,Pure DPC,Yes
43.1977301,-89.212616,Pure DPC,No
42.3313407,-122.8653501,Pure DPC,No
39.5630477,-104.8669291,Pure DPC,No
34.2100263,-110.0224011,Pure DPC,Yes
47.625851,-122.5216166,Pure DPC,No
41.4133169,-73.4317492,Unknown/Other,No
37.4802443,-100.8442607,Hybrid,Yes
41.7626273,-70.06573159999999,Pure DPC,No
45.4327549,-122.5729739,Pure DPC,No
39.9210241,-91.3849267,Pure DPC,No
36.1176133,-80.0712152,Hybrid,No
32.2989261,-106.7436385,Hybrid,Yes
37.9113731,-122.042464,Pure DPC,No
28.5384663,-81.2811755,Hybrid,No
28.6635686,-81.3684297,Hybrid,No
46.7193643,-116.9830922,Pure DPC,No
40.71493419999999,-73.6338421,Hybrid,No
27.9323334,-82.2915567,Unknown/Other,No
47.9502305,-122.195073,Hybrid,No
33.8439215,-81.7845282,Pure DPC,No
42.08254050000001,-88.3319097,Pure DPC,No
28.0036244,-81.7219013,Pure DPC,No
40.7444032,-73.9871763,Pure DPC,No
40.1697208,-75.0735303,Hybrid,No
36.2975189,-119.1487202,Pure DPC,No
38.9626435,-77.0872842,Pure DPC,No
30.1992196,-93.25176259999999,Pure DPC,No
41.05941800000001,-73.9495438,Pure DPC,No
39.9577759,-82.937862,Pure DPC,No
40.7445519,-73.99043240000002,Pure DPC,No
43.65226610000001,-72.25283449999999,Pure DPC,No
43.491532,-116.4210833,Pure DPC,No
38.6686093,-121.1592547,Pure DPC,No
42.27264479999999,-88.85570799999999,Hybrid,No
44.9657825,-92.9535071,Pure DPC,No
42.0665764,-71.247832,Pure DPC,No
34.8654632,-120.4171468,Pure DPC,No
31.7105994,-106.2779122,Pure DPC,No
42.7433142,-84.48403569999999,Pure DPC,No
35.9166981,-78.47003140000001,Hybrid,No
41.2902269,-73.4947967,Pure DPC,No
38.47911560000001,-107.8765985,Pure DPC,Yes
35.1032504,-80.9908197,Pure DPC,No
47.5745744,-122.3212514,Pure DPC,No
34.091183,-118.2864322,Pure DPC,No
33.1944325,-96.6121496,Pure DPC,No
40.0211815,-75.6598113,Pure DPC,No
25.7053911,-80.2936699,Pure DPC,No
39.652956,-104.9966837,Pure DPC,No
38.8003499,-121.2963492,Pure DPC,No
37.6548175,-122.4333511,Pure DPC,No
37.3316333,-121.9050194,Pure DPC,No
44.8201834,-91.4573257,Pure DPC,No
36.1009581,-95.93945610000002,Pure DPC,No
36.2813265,-95.8107725,Pure DPC,No
35.1010927,-80.7823938,Pure DPC,No
40.8666388,-74.158169,Unknown/Other,Yes
34.1616927,-118.8370177,Pure DPC,No
33.7245505,-112.5822218,Pure DPC,No
26.5421169,-81.8474981,Pure DPC,No
43.649226,-72.3208266,Pure DPC,Yes
41.582699,-71.4966764,Pure DPC,No
40.2546635,-75.1346081,Pure DPC,No
39.767201,-105.2337079,Pure DPC,No
39.150536,-76.9092833,Pure DPC,No
43.0545811,-75.2798466,Unknown/Other,No
26.3519658,-80.1149399,Pure DPC,No
21.9039196,-159.463794,Pure DPC,No
37.5424483,-77.4437643,Pure DPC,No
41.4388212,-87.33320789999999,Pure DPC,No
33.828722,-84.49962599999999,Pure DPC,No
44.0494464,-121.3140167,Pure DPC,Yes
42.2876241,-71.5968263,Hybrid,Yes
31.2075367,-83.25133749999999,Pure DPC,No
30.1416477,-95.44982429999999,Pure DPC,Yes
46.71976189999999,-116.9836462,Pure DPC,No
44.7958526,-91.51486500000001,Pure DPC,No
38.8500675,-77.31789549999999,Hybrid,No
41.6888133,-81.3300556,Pure DPC,No
32.2417056,-80.858516,Pure DPC,Yes
28.0645269,-82.50676589999999,Pure DPC,No
44.2501733,-105.5483625,Hybrid,No
33.2153854,-96.76701480000001,Hybrid,No
40.7306044,-74.064874,Pure DPC,Yes
40.95179479999999,-74.1399558,Pure DPC,Yes
37.9495171,-122.5338011,Pure DPC,No
39.2908145,-76.61162110000001,Hybrid,No
42.9147012,-85.51569769999999,Pure DPC,No
44.8154915,-92.9380743,Pure DPC,No
40.0279193,-105.2552559,Pure DPC,No
40.55563679999999,-74.3476585,Pure DPC,Yes
29.6754709,-95.42762650000002,Pure DPC,Yes
30.2307594,-97.8605694,Pure DPC,Yes
40.01939970000001,-74.9590745,Pure DPC,Yes
39.844528,-75.125614,Pure DPC,Yes
39.7775073,-75.0514078,Pure DPC,Yes
40.2673988,-74.6763534,Pure DPC,Yes
39.85302,-74.20009379999999,Pure DPC,Yes
28.6491194,-81.2705088,Pure DPC,No
34.0332465,-84.33713279999999,Pure DPC,Yes
40.1176678,-82.98726909999999,Pure DPC,No
39.8954503,-82.42087670000001,Pure DPC,No
33.0154569,-96.7981779,Pure DPC,No
40.179943,-87.62922119999999,Hybrid,No
39.741614,-104.9878708,Pure DPC,No
34.7748597,-82.3214441,Pure DPC,No
37.6139874,-77.6367611,Pure DPC,No
37.5030674,-122.2114508,Pure DPC,No
39.9897324,-85.9163109,Pure DPC,No
47.6722537,-117.2348092,Pure DPC,No
43.094337,-86.215772,Pure DPC,No
39.8395423,-105.0787811,Pure DPC,No
37.9444848,-101.2625545,Pure DPC,No
36.1086676,-86.81014359999999,Unknown/Other,Yes
34.727341,-86.81913399999999,Pure DPC,No
43.0155568,-78.6961876,Unknown/Other,No
47.6720565,-117.2418396,Hybrid,No
40.9835632,-74.11248739999999,Pure DPC,Yes
40.9151544,-74.05557019999999,Pure DPC,Yes
47.0585665,-122.9416374,Pure DPC,No
40.4336824,-79.75132430000001,Pure DPC,No
40.6791309,-74.3309939,Pure DPC,Yes
40.6542428,-74.3041477,Pure DPC,Yes
40.72310299999999,-74.2966752,Pure DPC,Yes
21.2916573,-157.8211204,Pure DPC,No
28.5113565,-81.15432349999999,Pure DPC,No
29.6467642,-82.6076729,Pure DPC,No
33.8657499,-84.46674329999999,Pure DPC,Yes
38.8201968,-94.9558696,Pure DPC,No
35.4930461,-97.5191554,Pure DPC,No
32.2456805,-110.8751842,Hybrid,No
35.6024609,-77.3406083,Pure DPC,No
47.7108085,-116.9496109,Pure DPC,No
40.8937469,-74.4722539,Pure DPC,Yes
40.8171324,-74.16131899999999,Pure DPC,Yes
39.9984518,-82.6724382,Pure DPC,Yes
40.9469329,-73.0680049,Pure DPC,No
35.4112347,-80.85082160000002,Pure DPC,No
28.1914462,-82.3723856,Pure DPC,No
27.9816183,-82.4779954,Pure DPC,Yes
40.7841269,-74.1772998,Pure DPC,Yes
40.7456175,-74.25984,Pure DPC,Yes
40.71686649999999,-84.07141519999999,Pure DPC,No
33.8088567,-117.8491736,Pure DPC,No
32.80977470000001,-79.8836054,Pure DPC,No
40.5724406,-111.8540707,Pure DPC,Yes
46.7947627,-92.0953947,Pure DPC,No
34.2559731,-84.47394609999999,Pure DPC,No
39.8825145,-86.2540211,Pure DPC,No
33.4996578,-101.9402785,Pure DPC,Yes
32.817255,-96.7878308,Pure DPC,Yes
33.9958862,-84.3489474,Pure DPC,No
35.22767640000001,-97.4821101,Pure DPC,No
38.4714025,-107.8683372,Pure DPC,No
39.8989751,-104.9960245,Unknown/Other,No
44.03606569999999,-121.2651195,Pure DPC,No
46.681354,-68.01432489999999,Pure DPC,No
30.4674543,-84.208901,Pure DPC,No
35.1840469,-111.6750187,Pure DPC,No
41.2676889,-96.0987873,Hybrid,Yes
34.7449423,-112.0161113,Hybrid,No
42.7695697,-73.8223816,Pure DPC,No
37.4765895,-105.8927347,Pure DPC,No
43.6562788,-94.4620052,Hybrid,No
34.1572432,-118.4080766,Pure DPC,No
33.3671299,-84.567242,Pure DPC,No
39.5287274,-104.8720804,Pure DPC,No
47.6422558,-117.4075809,Hybrid,No
39.8972373,-75.0330267,Pure DPC,Yes
32.7485473,-97.1196476,Pure DPC,No
31.8462032,-106.6219412,Hybrid,No
38.6541127,-94.3491672,Pure DPC,No
39.8971822,-85.91750739999999,Pure DPC,No
30.014681,-95.61626199999999,Pure DPC,Yes
32.6976514,-97.1260788,Pure DPC,Yes
40.1012871,-82.81836419999999,Pure DPC,Yes
32.4432916,-93.7089539,Pure DPC,Yes
45.03523879999999,-93.792262,Pure DPC,Yes
47.6397566,-122.377006,Pure DPC,No
28.2542296,-81.4815457,Pure DPC,No
46.8385989,-92.0096949,Pure DPC,No
43.4350602,-112.1236384,Hybrid,No
43.854461,-111.776024,Hybrid,No
42.9352475,-112.4597891,Hybrid,No
42.5352004,-113.7773525,Hybrid,No
43.5152437,-114.312573,Hybrid,No
46.3991824,-117.0002578,Hybrid,No
43.6329134,-116.3549798,Hybrid,No
43.5898899,-116.319334,Hybrid,No
43.6047119,-116.601195,Hybrid,No
37.7843526,-79.44114929999999,Pure DPC,No
41.3082135,-105.5685077,Pure DPC,No
37.9220387,-122.0300703,Pure DPC,No
30.3787506,-86.2299874,Pure DPC,No
45.2977339,-122.7747782,Pure DPC,No
47.7380728,-122.6426589,Pure DPC,No
43.8943583,-69.96902759999999,Pure DPC,No
44.9297486,-123.042789,Pure DPC,No
37.5120211,-77.5244659,Pure DPC,No
38.5854793,-89.9268682,Pure DPC,No
39.3354265,-80.2339882,Hybrid,No
41.6661298,-81.2416978,Pure DPC,No
43.6445236,-93.38851919999999,Pure DPC,No
39.8954503,-82.42087670000001,Pure DPC,No
42.0603264,-80.2069546,Hybrid,No
40.4884059,-74.50774539999999,Unknown/Other,No
33.6257493,-117.9058139,Pure DPC,No
41.8071275,-73.7935724,Pure DPC,No
35.3026822,-97.72606019999999,Pure DPC,No
40.10602540000001,-83.01614719999999,Pure DPC,No
41.4016556,-81.4620331,Pure DPC,No
31.0853608,-97.4639449,Hybrid,No
40.7561036,-93.31077649999999,Pure DPC,No
26.2738832,-81.7408658,Pure DPC,No
36.5930469,-121.8951215,Hybrid,No
39.9550808,-85.99701519999999,Pure DPC,No
35.9399947,-86.8304842,Pure DPC,Yes
34.275635,-119.2569311,Pure DPC,No
43.0194835,-70.9155423,Unknown/Other,No
29.8084542,-95.42951509999999,Pure DPC,Yes
27.3869291,-82.4408555,Pure DPC,No
44.8059591,-68.758785,Pure DPC,No
29.8107565,-81.32340099999999,Pure DPC,No
41.2979811,-86.624202,Pure DPC,No
32.266474,-110.890845,Pure DPC,No
39.7726699,-105.006889,Pure DPC,No
38.9297222,-77.1804555,Pure DPC,Yes
39.1394988,-78.1901548,Pure DPC,No
25.7932394,-80.3379343,Pure DPC,No
34.7243661,-76.74606159999999,Pure DPC,No
29.7148221,-98.16706099999999,Pure DPC,No
42.7580986,-73.7772397,Pure DPC,Yes
35.4419964,-80.5917407,Hybrid,No
42.2263951,-121.7812163,Pure DPC,No
40.4092774,-82.95458769999999,Pure DPC,No
28.6777388,-81.5186655,Hybrid,No
41.6661298,-81.2416978,Pure DPC,Yes
39.9142659,-75.0632916,Pure DPC,Yes
39.9168883,-74.9501504,Pure DPC,Yes
39.995758,-74.8847739,Pure DPC,Yes
40.1441425,-74.7102597,Pure DPC,Yes
33.0980794,-96.6628515,Pure DPC,Yes
33.1079895,-96.8329225,Pure DPC,Yes
33.1737404,-96.7228038,Pure DPC,Yes
29.9745072,-95.6443989,Pure DPC,Yes
28.6068345,-81.3655651,Pure DPC,Yes
28.0869088,-82.7388022,Pure DPC,Yes
36.3022199,-94.19043289999999,Pure DPC,Yes
36.30173449999999,-94.18585139999999,Pure DPC,Yes
36.3168817,-94.188693,Pure DPC,Yes
36.3130521,-94.1798756,Pure DPC,Yes
36.3352669,-94.19516809999999,Pure DPC,Yes
36.3361787,-94.2255066,Pure DPC,Yes
36.3361787,-94.2255066,Pure DPC,Yes
36.3674334,-94.2034943,Pure DPC,Yes
36.3583483,-94.27954179999999,Pure DPC,Yes
36.2544835,-94.1401305,Pure DPC,Yes
36.2093935,-94.22848429999999,Pure DPC,Yes
36.1649312,-94.09522869999999,Pure DPC,Yes
36.1851205,-94.12101190000001,Pure DPC,Yes
36.1075281,-94.15746940000001,Pure DPC,Yes
36.0792759,-94.21671719999999,Pure DPC,Yes
36.1131486,-94.1563552,Pure DPC,Yes
36.1062642,-94.1433472,Pure DPC,Yes
36.1029035,-94.1647783,Pure DPC,Yes
28.2240681,-80.7314605,Pure DPC,No
35.9749455,-78.9292601,Pure DPC,No
41.4547918,-71.4703798,Unknown/Other,No
32.9361066,-97.23944569999999,Hybrid,No
42.7932546,-83.7072048,Pure DPC,No
35.3550485,-119.1128209,Pure DPC,No
43.0713313,-89.3879836,Pure DPC,No
37.6870422,-97.2427288,Pure DPC,No
46.8397292,-100.7697404,Pure DPC,No
25.8249824,-80.1913891,Pure DPC,No
25.7600006,-80.238342,Pure DPC,No
25.6297366,-80.42677739999999,Pure DPC,No
25.4764026,-80.44645229999999,Pure DPC,No
25.70187,-80.38079929999999,Pure DPC,No
25.8900551,-80.1621601,Hybrid,No
43.4990435,-96.7825699,Hybrid,No
29.6122944,-98.489909,Pure DPC,Yes
39.6579073,-84.1337942,Pure DPC,No
33.7763907,-118.034843,Hybrid,No
42.6078488,-83.26711689999999,Pure DPC,No
35.9637885,-77.8622326,Pure DPC,No
44.6705227,-70.1481313,Pure DPC,No
29.6457238,-98.4526068,Unknown/Other,No
33.6398049,-111.8935807,Pure DPC,No
38.4479405,-107.8672264,Pure DPC,No
25.9153277,-80.3094143,Hybrid,No
44.9784413,-85.64910139999999,Pure DPC,No
33.5087464,-112.0438644,Hybrid,No
33.64408969999999,-111.8826753,Hybrid,No
33.6716534,-112.2025169,Hybrid,No
33.2342807,-111.8404165,Hybrid,No
32.4281653,-93.74119669999999,Hybrid,No
37.6837273,-97.4447501,Pure DPC,No
27.4362963,-82.4491106,Hybrid,No
25.9293646,-80.2039734,Hybrid,No
25.6284137,-80.3391364,Hybrid,No
25.1021719,-80.433065,Pure DPC,No
38.8735082,-77.2323425,Hybrid,No
38.91826229999999,-76.463775,Pure DPC,No
37.1465454,-93.2697554,Hybrid,No
33.8005224,-84.4085375,Pure DPC,No
19.7216023,-155.084887,Pure DPC,No
35.7945018,-78.74865609999999,Pure DPC,No
35.1766935,-106.5684712,Pure DPC,No
40.4387324,-75.3402158,Pure DPC,No
33.9616956,-83.3897885,Hybrid,No
43.9088602,-70.0018688,Pure DPC,No
39.7539548,-105.0237833,Pure DPC,No
27.8240172,-82.63828889999999,Pure DPC,No
32.6466879,-97.42723500000001,Pure DPC,No
28.8110882,-81.8697375,Pure DPC,No
38.5570415,-92.1922489,Pure DPC,No
41.4189144,-87.36471080000001,Pure DPC,No
32.3211415,-111.0084108,Pure DPC,No
40.7527121,-73.9935733,Pure DPC,No
48.7199379,-122.5018419,Pure DPC,No
34.105895,-117.553102,Hybrid,No
29.5924252,-98.5293196,Pure DPC,No
41.0368773,-74.6368866,Pure DPC,No
30.04564349999999,-95.49013579999999,Pure DPC,No
38.8595391,-83.87720999999999,Hybrid,No
29.7886099,-95.5834315,Pure DPC,No
39.7701095,-76.67587689999999,Pure DPC,No
33.3943312,-84.7692657,Pure DPC,No
37.7911579,-122.4183957,Pure DPC,No
29.8125845,-94.98236299999999,Pure DPC,No
29.4779076,-95.09805349999999,Hybrid,No
40.0359647,-105.2423724,Pure DPC,No
38.67158310000001,-121.1650372,Hybrid,No
41.798533,-88.2026075,Pure DPC,No
41.7357229,-93.60190089999999,Pure DPC,No
33.8379823,-84.3134623,Pure DPC,No
39.7998371,-89.6874986,Pure DPC,Yes
41.3577615,-93.55019089999999,Pure DPC,No
28.0385861,-81.5177762,Pure DPC,No
33.4488442,-112.357056,Hybrid,No
34.7840912,-91.7469449,Pure DPC,No
34.0775022,-117.5756243,Unknown/Other,No
40.1516435,-75.224463,Pure DPC,No
41.2417079,-81.3493518,Pure DPC,No
39.6848389,-104.9427648,Pure DPC,No
40.5642053,-105.0576019,Pure DPC,No
33.1138072,-96.80795909999999,Pure DPC,No
27.3905743,-82.4400926,Pure DPC,No
40.96288699999999,-85.371371,Pure DPC,No
47.6735315,-117.2327163,Hybrid,No
40.8243849,-73.5041473,Hybrid,No
28.5634949,-81.5865219,Pure DPC,No
47.5432034,-122.044005,Pure DPC,No
40.228362,-74.9212426,Pure DPC,No
28.5328186,-82.52309389999999,Pure DPC,No
38.2998905,-77.4688079,Pure DPC,No
39.9143536,-75.0629993,Pure DPC,No
40.7555266,-73.99890590000001,Pure DPC,No
45.5314275,-122.6989929,Pure DPC,No
32.578651,-97.36070819999999,Pure DPC,No
46.5948735,-120.5234293,Hybrid,No
37.5942495,-77.5654819,Pure DPC,No
40.3712278,-74.6571405,Pure DPC,No
37.6246503,-77.3876787,Pure DPC,No
32.7247518,-117.1636141,Pure DPC,No
33.627939,-117.926285,Hybrid,No
34.0365754,-84.082025,Pure DPC,No
30.7605855,-86.57130529999999,Pure DPC,No
39.75276179999999,-75.5287151,Pure DPC,No
30.421214,-87.2192568,Pure DPC,No
30.1260276,-95.4536811,Pure DPC,No
38.7519669,-90.5499071,Pure DPC,No
39.8234372,-86.15635089999999,Hybrid,No
46.2383985,-119.1078451,Pure DPC,No
40.71018,-74.0110657,Pure DPC,No
42.0204719,-93.6182184,Pure DPC,No
40.8189366,-91.14065169999999,Pure DPC,No
44.0830183,-70.2523939,Hybrid,No
48.2850701,-116.5673841,Pure DPC,No
41.4940696,-71.3096462,Pure DPC,No
42.1421259,-77.05734009999999,Pure DPC,Yes
40.6819353,-74.6503359,Pure DPC,No
39.9988768,-83.03137579999999,Pure DPC,No
36.591838,-121.896134,Unknown/Other,Yes
44.7822597,-106.949215,Pure DPC,Yes
40.4844774,-78.725169,Pure DPC,No
